record_id,session_id,timestamp_utc,activity,notes,sample_number,accel_x_mps2,accel_y_mps2,accel_z_mps2,accel_avg_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_avg_dps,board_time_ms,accel_msd,gyro_msd,slope_window_samples,accel_avg_slope,accel_msd_slope,gyro_avg_slope,gyro_msd_slope,elapsed_s,accel_magnitude_g,gyro_magnitude_dps,abs_accel_avg_slope,abs_accel_msd_slope,accel_msd_mean_500ms,accel_msd_mean_1000ms,abs_gyro_avg_slope,abs_gyro_msd_slope,gyro_msd_mean_500ms,gyro_msd_mean_1000ms
2112,3,2026-09-24T03:33:16.986+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9852,1.628,1.02,9.836,4.161,-22.324,5.365,-23.096,-13.352,988059,0.07308957,46.82173,5,0.403415,-0.1668158,-66.00027,10.75128,6.925,1.021945323508697,32.56638477018903,0.403415,0.1668158,0.08080877,0.0631262544,66.00027,10.75128,83.278084,76.38700189
2113,3,2026-09-24T03:33:17.086+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9853,1.314,1.0,10.003,4.106,-22.588,4.461,-30.394,-16.174,988159,0.04221875,18.04923,5,0.4171195,0.01609863,-56.19352,-285.1397,7.025,1.0338263216356098,38.13021768886194,0.4171195,0.01609863,0.05572112,0.0656779624,56.19352,285.1397,81.30347200000001,66.05131489
2114,3,2026-09-24T03:33:17.187+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9854,0.961,1.334,10.169,4.155,-17.973,2.908,-29.743,-14.936,988260,0.08786764,8.044611,5,0.2959323,0.1136572,-34.34476,-351.9497,7.126,1.050414803709316,34.87307330878654,0.2959323,0.1136572,0.059894920000000004,0.073820387,34.34476,351.9497,61.4142142,53.05839599000001
2115,3,2026-09-24T03:33:17.287+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9855,0.745,1.569,10.179,4.165,-11.327,0.781,-18.737,-9.761,988361,0.03401226,56.6085,5,0.07813863,-0.09435748,-4.861045,-85.47035,7.227,1.0529715573010818,21.90858413955589,0.07813863,0.09435748,0.065222762,0.07331069100000001,4.861045,85.47035,41.972914200000005,51.95323999
2116,3,2026-09-24T03:33:17.386+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9856,0.657,1.569,10.228,4.151,-1.32,1.863,-4.672,-1.376,988461,0.003398015,99.71166,5,0.03924341,-0.1466035,30.1838,143.5256,7.327,1.0572907970794516,5.200072403342092,0.03924341,0.1466035,0.048117247,0.0658510675,30.1838,143.5256,45.8471462,59.96487698999999
2117,3,2026-09-24T03:33:17.486+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9857,0.588,1.638,10.405,4.21,10.507,2.762,9.148,7.472,988561,0.01352804,110.5595,5,0.2049438,-0.1410727,60.50883,275.2428,7.427,1.0757537885500437,14.202520797379597,0.2049438,0.1410727,0.036204941000000004,0.058506855499999996,60.50883,275.2428,58.5947002,70.9363921
2118,3,2026-09-24T03:33:17.587+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9858,0.588,1.716,10.474,4.259,18.817,-0.028,22.033,13.607,988661,0.003622418,80.95448,5,0.2542886,-0.1888117,74.16213,199.6021,7.527,1.083949585713137,28.9747021037318,0.2542886,0.1888117,0.028485674599999993,0.0421033973,74.16213,199.6021,71.1757502,76.2396111
2119,3,2026-09-24T03:33:17.687+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9859,0.745,1.569,10.326,4.214,24.105,-4.903,32.134,17.112,988762,0.02263208,51.25291,5,0.2052554,-0.02237434,68.57184,-29.63522,7.628,1.0677507919345144,40.468313406911335,0.2052554,0.02237434,0.0154385626,0.03766674130000001,68.57184,29.63522,79.81741,70.6158121
2120,3,2026-09-24T03:33:17.788+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9860,1.147,1.353,9.865,4.122,24.536,-7.824,34.775,17.162,988863,0.1402165,5.230966,5,-0.05617034,0.2818437,46.4416,-247.2566,7.729,1.0220814701270202,43.272750051273604,0.05617034,0.2818437,0.0366794106,0.050951086300000004,46.4416,247.2566,69.54190320000001,55.7574087
2121,3,2026-09-24T03:33:17.889+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9861,1.618,1.049,9.356,4.008,19.714,-6.708,27.428,13.478,988964,0.191347,26.15852,5,-0.5389246,0.4886946,15.41142,-242.5167,7.83,0.9740988824920308,34.437396010732286,0.5389246,0.4886946,0.0742692076,0.06119322730000001,15.41142,242.5167,54.83127519999999,50.33921070000001
2122,3,2026-09-24T03:33:17.988+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9862,1.893,0.853,9.159,3.968,8.59,-1.338,10.403,5.885,989065,0.05077805,147.477,5,-0.7800017,0.260422,-18.88977,106.8818,7.931,0.9576559858787901,13.557313635082727,0.7800017,0.260422,0.0817192096,0.05896207530000001,18.88977,106.8818,62.214775200000005,60.4047377
2123,3,2026-09-24T03:33:18.088+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9863,1.804,1.196,9.473,4.158,-2.482,3.494,-6.88,-1.956,989165,0.07469242,148.2132,5,-0.2638296,0.01480363,-48.99725,333.4449,8.031,0.9908712148308009,8.105723903514109,0.2638296,0.01480363,0.09593320999999999,0.06220944230000001,48.99725,333.4449,75.6665192,73.42113470000001
2124,3,2026-09-24T03:33:18.188+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9864,1.648,1.432,9.856,4.312,-10.909,2.585,-17.567,-8.63,989265,0.07542972,62.01752,5,0.5251787,-0.2452903,-66.67286,235.2362,8.131,1.029394622855559,20.839577610882618,0.5251787,0.2452903,0.106492738,0.06096565029999999,66.67286,235.2362,77.8194412,78.8184256
2125,3,2026-09-24T03:33:18.289+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9865,1.481,1.451,10.081,4.338,-16.389,0.206,-26.65,-14.278,989366,0.02635063,39.39698,5,0.9988383,-0.3045486,-69.74487,-58.38193,8.232,1.0494922186785014,31.28680643657962,0.9988383,0.3045486,0.083719564,0.06019948730000001,69.74487,58.38193,84.652644,77.09727360000001
2126,3,2026-09-24T03:33:18.390+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9866,1.314,1.51,10.209,4.344,-16.981,-2.96,-31.712,-17.218,989467,0.01583603,11.99929,5,0.9258865,-0.1179211,-58.21296,-377.8021,8.333,1.06084982735217,36.09386242839633,0.9258865,0.1179211,0.04861737000000001,0.06144328880000001,58.21296,377.8021,81.820798,68.3260366
2127,3,2026-09-24T03:33:18.491+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9867,1.255,1.51,10.062,4.276,-16.27,-5.527,-31.571,-17.789,989568,0.008366799,2.37163,5,0.2651923,-0.1907567,-39.915,-338.7216,8.434,1.0453905075900831,35.94424390636142,0.2651923,0.1907567,0.0401351198,0.060927164700000015,39.915,338.7216,52.79972399999999,57.50724959999999
2128,3,2026-09-24T03:33:18.591+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9868,1.079,1.902,9.915,4.299,-11.187,-3.445,-25.27,-13.301,989669,0.06889001,23.2914,5,-0.08738584,-0.03075569,-12.72508,-113.3442,8.535,1.0353462987634217,27.849414607851273,0.08738584,0.03075569,0.0389746378,0.0674539239,12.72508,113.3442,27.815364,51.7409416
2129,3,2026-09-24T03:33:18.691+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9869,0.902,1.961,10.14,4.335,-5.957,-0.028,-12.04,-6.008,989770,0.02849842,71.3539,5,-0.05178452,0.05678174,20.25314,74.46135,8.636,1.0571596472080615,13.433102136141152,0.05178452,0.05678174,0.0295883778,0.0680405579,20.25314,74.46135,29.682640000000003,53.751040599999996
2130,3,2026-09-24T03:33:18.791+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9870,0.834,1.922,10.297,4.351,4.649,2.359,1.96,2.989,989870,0.0102902,104.7283,5,0.07119016,0.009144291,51.75284,252.3108,8.736,1.0715167533963483,5.5695315781491,0.07119016,0.009144291,0.0263762918,0.0550479279,51.75284,252.3108,42.748904,63.700774
2131,3,2026-09-24T03:33:18.891+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9871,0.824,1.932,10.415,4.39,13.059,1.419,16.415,10.298,989970,0.004680351,93.51958,5,0.2797175,-0.06544801,72.08675,262.5898,8.836,1.0834158448788354,21.023873739156635,0.2797175,0.06544801,0.024145155999999997,0.036381263000000004,72.08675,262.5898,59.052962,70.43688
2132,3,2026-09-24T03:33:18.992+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9872,1.069,1.657,10.199,4.308,18.964,-1.455,26.328,14.612,990071,0.06068358,47.13215,5,0.07468392,-0.03999225,71.83501,69.52797,8.937,1.0592687696371346,32.47943818787511,0.07468392,0.03999225,0.0346085122,0.037371816,71.83501,69.52797,68.00506600000001,60.402395
2133,3,2026-09-24T03:33:19.093+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9873,1.471,1.353,9.826,4.217,20.208,-3.593,28.688,15.101,990172,0.1309839,3.89606,5,-0.2772566,0.2546257,53.53084,-191.9607,9.038,1.0224897707042784,35.274271884760424,0.2772566,0.2546257,0.047027290199999995,0.043000963999999996,53.53084,191.9607,64.12599800000001,45.970681
2134,3,2026-09-24T03:33:19.193+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9874,1.991,0.863,9.228,4.027,13.896,-4.374,22.776,10.766,990273,0.2894728,25.13435,5,-0.8146826,0.6797047,20.15868,-246.835,9.139,0.9666610340996795,27.036583881844244,0.8146826,0.6797047,0.09922216619999999,0.06440527199999999,20.15868,246.835,54.882087999999996,42.282363999999994
2135,3,2026-09-24T03:33:19.293+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9875,2.167,0.726,9.11,4.001,4.734,-0.235,4.954,3.151,990374,0.02128578,139.5657,5,-1.048633,0.259406,-17.96007,69.40051,9.24,0.9577467868783818,6.8562451093874985,1.048633,0.259406,0.10142128219999999,0.063898787,17.96007,69.40051,61.849568,52.29923599999999
2136,3,2026-09-24T03:33:19.394+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9876,1.971,0.735,9.385,4.031,-6.687,1.643,-12.157,-5.734,990474,0.03798741,142.2508,5,-0.7659997,-0.1534744,-52.19659,323.2653,9.34,0.9807490957928564,13.971688051198395,0.7659997,0.1534744,0.108082694,0.06611392499999999,52.19659,323.2653,71.595812,65.324387
2137,3,2026-09-24T03:33:19.494+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9877,1.667,0.873,9.689,4.076,-16.775,0.339,-25.445,-13.96,990574,0.06789617,93.34637,5,-0.2775678,-0.3761164,-74.23138,295.152,9.44,1.0064642362520755,30.478903704037652,0.2775678,0.3761164,0.10952521199999998,0.07206686209999999,74.23138,295.152,80.83865599999999,74.421861
2138,3,2026-09-24T03:33:19.594+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9878,1.393,1.098,9.954,4.148,-22.223,-2.545,-31.841,-18.87,990675,0.06546007,26.30232,5,0.315759,-0.4004437,-76.06895,-43.52269,9.541,1.0310141258205066,38.912569113334065,0.315759,0.4004437,0.09642044599999999,0.0717238681,76.06895,43.52269,85.319908,74.722953
2139,3,2026-09-24T03:33:19.694+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9879,1.089,1.657,10.13,4.292,-18.994,-3.886,-29.638,-17.506,990775,0.1453455,5.692642,5,0.6975571,0.2746967,-54.27577,-382.7025,9.641,1.0525747153525655,35.41587322091607,0.6975571,0.2746967,0.067594986,0.08340857609999999,54.27577,382.7025,81.4315664,68.1568272
2140,3,2026-09-24T03:33:19.795+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9880,0.932,1.824,10.101,4.286,-12.478,-4.122,-17.433,-11.344,990876,0.01775946,63.82532,5,0.721904,0.03641587,-14.67121,-243.1216,9.742,1.0509797100214993,21.831190004211866,0.721904,0.03641587,0.066889722,0.08415550209999999,14.67121,243.1216,66.28349039999999,64.0665292
2141,3,2026-09-24T03:33:19.895+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9881,0.932,1.677,10.101,4.236,-4.441,-2.304,-3.117,-3.287,990977,0.007212777,90.94879,5,0.4539323,-0.1682746,28.68848,32.67203,9.843,1.048430704671153,5.894623482462641,0.4539323,0.1682746,0.060734795400000006,0.08440874469999998,28.68848,32.67203,56.023088400000006,63.8094502
2142,3,2026-09-24T03:33:19.995+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9882,0.951,1.687,10.248,4.295,4.334,-1.955,10.402,4.26,991077,0.007373037,86.6286,5,0.2366934,-0.2532202,60.12821,204.8976,9.943,1.0635003321827754,11.437096878141759,0.2366934,0.2532202,0.0486301688,0.0790776904,60.12821,204.8976,54.6795344,67.7590952
2143,3,2026-09-24T03:33:20.095+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9883,1.098,1.549,10.277,4.308,12.63,-3.618,22.134,10.382,991177,0.01378442,69.74301,5,0.04188593,-0.2727083,71.02672,150.5427,10.043,1.0656972815958583,25.739479015706593,0.04188593,0.2727083,0.0382950388,0.0673577424,71.02672,150.5427,63.36767239999999,74.3437902
2144,3,2026-09-24T03:33:20.196+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9884,1.294,1.353,10.15,4.266,18.187,-6.318,28.08,13.316,991278,0.03106302,24.50839,5,0.03223444,0.03304677,62.73415,-99.43536,10.144,1.0524713529701644,34.04659297198473,0.03223444,0.03304677,0.0154385428,0.0415167644,62.73415,99.43536,67.130822,74.28119419999999
2145,3,2026-09-24T03:33:20.296+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9885,1.638,1.167,9.856,4.22,20.71,-8.291,28.9,13.773,991379,0.07969305,3.643551,5,-0.06237793,0.1680345,42.92401,-235.701,10.245,1.025743628837364,36.508283731230094,0.06237793,0.1680345,0.0278252608,0.04735749139999999,42.92401,235.701,55.09446820000001,60.68897929999999
2146,3,2026-09-24T03:33:20.397+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9886,1.942,1.157,9.542,4.214,17.93,-8.738,25.402,11.531,991480,0.06366489,6.7214,5,-0.2498591,0.177114,17.76299,-224.0885,10.346,0.9999448504075042,32.29704549954995,0.2498591,0.177114,0.039115683400000004,0.0499252394,17.76299,224.0885,38.248990199999994,47.13603930000001
2147,3,2026-09-24T03:33:20.497+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9887,2.285,0.971,9.169,4.142,10.822,-7.183,17.494,7.044,991581,0.09713214,38.49273,5,-0.3819093,0.1973241,-8.376568,-79.49262,10.447,0.9686478930397818,21.788786313147412,0.3819093,0.1973241,0.057067504000000005,0.0528488364,8.376568,79.49262,28.6218162,41.6506753
2148,3,2026-09-24T03:33:20.597+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9888,2.481,0.618,8.924,4.008,-1.071,-3.322,4.16,-0.078,991681,0.07440377,111.3821,5,-0.5897881,0.1034475,-33.22601,206.6183,10.547,0.9466078990906494,5.430315368374106,0.5897881,0.1034475,0.069191374,0.0537432064,33.22601,206.6183,36.949634200000006,50.1586533
2149,3,2026-09-24T03:33:20.697+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9889,2.324,0.745,9.257,4.109,-6.98,3.248,-13.242,-5.658,991781,0.05068187,126.9703,5,-0.4263334,-0.04685055,-50.1985,349.3922,10.647,0.9762048002618026,15.317325745703785,0.4263334,0.04685055,0.073115144,0.0442768434,50.1985,349.3922,57.4420162,62.2864191
2150,3,2026-09-24T03:33:20.797+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9890,2.069,1.108,9.601,4.259,-15.612,1.596,-21.639,-11.885,991881,0.1048256,49.25005,5,0.05793468,0.03587212,-59.41029,173.4381,10.747,1.00785743087755,26.73065807270745,0.05793468,0.03587212,0.078141654,0.0529834574,59.41029,173.4381,66.563316,60.8288921
2151,3,2026-09-24T03:33:20.898+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9891,1.863,1.089,9.767,4.24,-21.124,0.444,-28.024,-16.235,991982,0.02352976,24.15916,5,0.4469291,-0.1167807,-58.24063,-90.8938,10.848,1.0199761004242502,35.09651105167008,0.4469291,0.1167807,0.070114628,0.054615155699999994,58.24063,90.8938,70.050868,54.14992910000001
2152,3,2026-09-24T03:33:20.998+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9892,1.667,1.265,9.885,4.272,-20.743,-0.734,-29.155,-16.877,992083,0.02782528,0.9373359,5,0.6562481,-0.120001,-43.93078,-322.0853,10.949,1.0303289467769858,35.78861313322996,0.6562481,0.120001,0.05625325600000001,0.05666037999999999,43.93078,322.0853,62.53978917999999,45.58080269
2153,3,2026-09-24T03:33:21.099+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9893,1.461,1.5,9.944,4.302,-15.802,-0.83,-23.843,-13.492,992184,0.03375581,17.54668,5,0.3951678,-0.1101652,-20.46571,-264.7456,11.05,1.0362427050499388,28.616092552967466,0.3951678,0.1101652,0.048123664000000003,0.058657519000000005,20.46571,264.7456,43.772705179999996,40.361169690000004
2154,3,2026-09-24T03:33:21.199+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9894,1.324,1.677,10.052,4.351,-9.524,-0.657,-13.769,-7.983,992285,0.02054838,46.97623,5,0.2427384,-0.1567608,10.44191,-11.04962,11.151,1.0479190898952624,16.75480784730162,0.2427384,0.1567608,0.042096966,0.05760605500000001,10.44191,11.04962,27.77389118,42.607953689999995
2155,3,2026-09-24T03:33:21.299+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9895,1.177,1.834,10.258,4.423,1.414,-1.385,0.96,0.33,992385,0.02955631,112.3711,5,0.4408758,0.004722949,41.66166,220.4259,11.251,1.0693680302025517,2.1998229474209965,0.4408758,0.004722949,0.027043108,0.052592381,41.66166,220.4259,40.398101180000005,53.48070858999999
2156,3,2026-09-24T03:33:21.399+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9896,1.177,1.687,10.277,4.38,11.088,-3.611,16.522,8.0,992485,0.007341004,113.5724,5,0.3352332,-0.04489754,63.2333,318.454,11.351,1.0687483441424126,20.22274830481752,0.3352332,0.04489754,0.0238053568,0.0469599924,63.2333,318.454,58.28074918,64.16580859000001
2157,3,2026-09-24T03:33:21.500+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9897,1.353,1.549,10.12,4.341,18.606,-4.895,27.056,13.589,992586,0.02487604,56.37805,5,0.1074029,-0.03080864,69.8549,143.4964,11.452,1.0530484964215328,33.19896680621251,0.1074029,0.03080864,0.0232155088,0.039734382400000004,69.8549,143.4964,69.368892,65.95434059
2158,3,2026-09-24T03:33:21.600+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9898,1.697,1.304,9.934,4.312,20.429,-6.471,30.494,14.817,992687,0.07087752,5.875649,5,-0.1597685,0.09576441,58.53318,-138.1382,11.553,1.0362272718233612,37.27065760085271,0.1597685,0.09576441,0.0306398508,0.039381757399999995,58.53318,138.1382,67.0346858,55.40369549
2159,3,2026-09-24T03:33:21.700+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9899,2.069,1.089,9.66,4.272,18.944,-7.793,27.14,12.764,992787,0.08693813,5.067409,5,-0.3671525,0.1773738,31.49894,-320.5942,11.653,1.0134885621642122,34.002729081648724,0.3671525,0.1773738,0.043917800800000004,0.0430073834,31.49894,320.5942,58.6529216,43.21340639
2160,3,2026-09-24T03:33:21.800+00:00,normal-walking,Trial 1: simulate walking and nomral everyday activity on board,9900,2.403,0.785,9.267,4.151,10.918,-8.417,15.875,6.125,992887,0.1191549,63.90209,5,-0.5233152,0.2842974,-4.493039,-150.5078,11.753,0.9795005781735819,21.0253237311581,0.5233152,0.2842974,0.061837518800000005,0.0444403134,4.493039,150.5078,48.959119599999994,44.67861039
